tweet_id,timestamp,source,name,jpg_url,favorite_count,retweet_count,month,year,day,stage,ratings,percentage_success_per,dog_confidence,dog_breed,tweet_url
672877615439593473,2015-12-04,Twitter for iPhone,oscar,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,907,301,12,2015,4,,0.8,100,"Chihuahua:0.412362,beagle:0.0680661,borzoi:0.0450712",Chihuahua,https://t.co/dJHI7uC2y3
672834301050937345,2015-12-04,Twitter for iPhone,ed,https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,1151,502,12,2015,4,,1.0,66,"Pembroke:0.5825600000000001,Cardigan:0.258869,nipple:0.0338345",Pembroke,https://t.co/BIljU0zhLN
672828477930868736,2015-12-04,Twitter for iPhone,jerry,https://pbs.twimg.com/media/CVZd7ttWcAEs2wP.jpg,1109,417,12,2015,4,,0.9,0,"sandbar:0.118154,stingray:0.075915,seashore:0.0751248",sandbar,https://t.co/fvxHL6cRRs
672640509974827008,2015-12-04,Twitter for iPhone,leonidas,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,872,270,12,2015,4,,0.9,100,"Chesapeake_Bay_retriever:0.420155,Cardigan:0.26603,Labrador_retriever:0.0425145",Chesapeake_Bay_retriever,https://t.co/uNrmYDUa9M
672622327801233409,2015-12-04,Twitter for iPhone,none,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,1145,419,12,2015,4,pupper,1.2,100,"golden_retriever:0.952773,Labrador_retriever:0.010835,clumber:0.00878601",golden_retriever,https://t.co/Cv7dRdcMvQ
672614745925664768,2015-12-04,Twitter for iPhone,norman,https://pbs.twimg.com/media/CVWbitUW4AAzclx.jpg,1085,510,12,2015,4,pupper,0.6,0,"starfish:0.712717,goldfish:0.258865,sea_cucumber:0.00201543",starfish,https://t.co/ntxsR98f3U
672609152938721280,2015-12-04,Twitter for iPhone,caryl,https://pbs.twimg.com/media/CVWWdKLWEAEnSk7.jpg,968,338,12,2015,4,,0.9,0,"microwave:0.981946,rotisserie:0.00747245,television:0.00588062",microwave,https://t.co/YAVwvNaois
672604026190569472,2015-12-04,Twitter for iPhone,None,https://pbs.twimg.com/media/CVWRyylWIAAMltv.jpg,966,335,12,2015,4,,1.1,66,"toy_poodle:0.8201579999999999,miniature_poodle:0.178404,toilet_tissue:0.0002911579999999",toy_poodle,https://t.co/xHXNaPAYRe
672594978741354496,2015-12-04,Twitter for iPhone,scott,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1178,529,12,2015,4,pupper,0.9,100,"Great_Pyrenees:0.755945,Old_English_sheepdog:0.0823368,Afghan_hound:0.0270365999999999",Great_Pyrenees,https://t.co/jyXbZ35MYz
672591762242805761,2015-12-04,Twitter for iPhone,taz,https://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg,837,284,12,2015,4,,1.0,100,"kuvasz:0.777659,Great_Pyrenees:0.112517,golden_retriever:0.0383509",kuvasz,https://t.co/bWQ0iIcP0w
672591271085670400,2015-12-04,Twitter for iPhone,none,https://pbs.twimg.com/media/CVWGMQMWUAA7aOM.jpg,640,157,12,2015,4,,0.8,0,"gondola:0.13429,lifeboat:0.108356,bassinet:0.0936789",gondola,https://t.co/Pa8EmpDCuI
672538107540070400,2015-12-03,Twitter for iPhone,darby,https://pbs.twimg.com/media/CVVV1wJWoAEcOyk.jpg,898,316,12,2015,3,,0.7,33,"Siamese_cat:0.383937,Chihuahua:0.160274,giant_panda:0.147745",Siamese_cat,https://t.co/rSndxTL0Ap
672523490734551040,2015-12-03,Twitter for iPhone,none,https://pbs.twimg.com/media/CVVIjGbWwAAxkN0.jpg,552,146,12,2015,3,,1.0,100,"golden_retriever:0.5659810000000001,chow:0.0812117,Irish_terrier:0.061596",golden_retriever,https://t.co/EH0N3dFKUi
672488522314567680,2015-12-03,Twitter for iPhone,jackie,https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,991,371,12,2015,3,,1.0,100,"Doberman:0.605358,Rottweiler:0.1083819999999999,Appenzeller:0.0777977",Doberman,https://t.co/rVfi6CCidK
672482722825261057,2015-12-03,Twitter for iPhone,light,https://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg,988,518,12,2015,3,,1.0,100,"West_Highland_white_terrier:0.5861729999999999,borzoi:0.2066199999999999,Great_Pyrenees:0.0606526999999999",West_Highland_white_terrier,https://t.co/LPPa3btIIt
672481316919734272,2015-12-03,Twitter for iPhone,jazz,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,639,110,12,2015,3,pupper,1.2,100,"Border_collie:0.599454,collie:0.106227,Shetland_sheepdog:0.0944648999999999",Border_collie,https://t.co/mVCMemhXAP
672475084225949696,2015-12-03,Twitter for iPhone,buddy,https://pbs.twimg.com/media/CVUchRHXAAE4rtp.jpg,1291,606,12,2015,3,,0.8,0,"terrapin:0.879286,cockroach:0.0452524,box_turtle:0.0164038",terrapin,https://t.co/mYhQvAdV4f
672466075045466113,2015-12-03,Twitter for iPhone,franq,https://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg,1192,447,12,2015,3,,1.2,100,"cocker_spaniel:0.150424,toy_poodle:0.0886053,Welsh_springer_spaniel:0.0720143",cocker_spaniel,https://t.co/8lKFBOQ2J5
672272411274932228,2015-12-03,Twitter for iPhone,pippin,https://pbs.twimg.com/media/CVRkLuJWUAAhhYp.jpg,5697,2923,12,2015,3,,1.1,66,"pug:0.914685,Norwegian_elkhound:0.0149819,Siamese_cat:0.00922055",pug,https://t.co/ZICNl6tIr5
672267570918129665,2015-12-03,Twitter for iPhone,none,https://pbs.twimg.com/media/CVRfyZxWUAAFIQR.jpg,1312,535,12,2015,3,,1.0,100,"Irish_terrier:0.716932,miniature_pinscher:0.0512335,Airedale:0.0443809",Irish_terrier,https://t.co/jDXxZARQIZ
672264251789176834,2015-12-03,Twitter for iPhone,kreg,https://pbs.twimg.com/media/CVRcxJ-WsAAXOhO.jpg,1011,285,12,2015,3,,1.0,66,"Chihuahua:0.6098600000000001,teddy:0.0681337,Norwich_terrier:0.0592273",Chihuahua,https://t.co/TUeuaOmunV
672256522047614977,2015-12-03,Twitter for iPhone,none,https://pbs.twimg.com/media/CVRVvRMWEAIBKOP.jpg,2504,1324,12,2015,3,,0.8,0,"ostrich:0.999004,Arabian_camel:0.000512029,llama:0.000146942",ostrich,https://t.co/PoMKKnKpRd
672254177670729728,2015-12-03,Twitter for iPhone,rolf,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,1273,647,12,2015,3,pupper,1.1,100,"pug:0.979487,French_bulldog:0.0168504,Norwegian_elkhound:0.00161754",pug,https://t.co/OO6MqEbqG3
672248013293752320,2015-12-03,Twitter for iPhone,none,https://pbs.twimg.com/media/CVROAIfWsAECA5t.jpg,1528,520,12,2015,3,,1.0,100,"Irish_terrier:0.4131729999999999,Airedale:0.3356159999999999,toy_poodle:0.0279522999999999",Irish_terrier,https://t.co/uhx5gfpx5k
672245253877968896,2015-12-03,Twitter for iPhone,snickers,https://pbs.twimg.com/media/CVRLfeoW4AA_ldZ.jpg,607,131,12,2015,3,,1.2,66,"Chihuahua:0.7189439999999999,badger:0.178546,toy_terrier:0.0371031",Chihuahua,https://t.co/aCRKDaFmVr
672239279297454080,2015-12-03,Twitter for iPhone,ridley,https://pbs.twimg.com/media/CVRGDrsWsAAUWSF.jpg,804,275,12,2015,3,,0.7,100,"pug:0.332536,French_bulldog:0.2581239999999999,bull_mastiff:0.120873",pug,https://t.co/UHJE0UgMf7
672231046314901505,2015-12-03,Twitter for iPhone,none,https://pbs.twimg.com/media/CVQ-kfWWoAAXV15.jpg,1618,876,12,2015,3,,0.5,0,"killer_whale:0.8239190000000001,grey_whale:0.0366006,hammerhead:0.0295219",killer_whale,https://t.co/WH7Nzc5IBA
672222792075620352,2015-12-03,Twitter for iPhone,cal,https://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg,700,176,12,2015,3,,0.9,100,"beagle:0.958178,basset:0.00911731,Italian_greyhound:0.00773105",beagle,https://t.co/EW4MsOrF5O
672205392827572224,2015-12-03,Twitter for iPhone,opal,https://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg,1985,1005,12,2015,3,pupper,0.9,33,"carton:0.952613,crate:0.0353762,pug:0.00326691",carton,https://t.co/yRBQF9OS7D
672169685991993344,2015-12-02,Twitter for iPhone,bradley,https://pbs.twimg.com/media/CVQGv-vUwAEUjCj.jpg,910,318,12,2015,2,,1.0,100,"cocker_spaniel:0.991011,Sussex_spaniel:0.00403213,miniature_poodle:0.00127564",cocker_spaniel,https://t.co/AjBkGTyCeO
672160042234327040,2015-12-02,Twitter for iPhone,bubba,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,765,304,12,2015,2,pupper,0.8,100,"pug:0.561027,French_bulldog:0.2221139999999999,Labrador_retriever:0.0654556",pug,https://t.co/aNkkl5nH3W
672139350159835138,2015-12-02,Twitter for iPhone,none,https://pbs.twimg.com/media/CVPrLE2WwAELCxD.jpg,1541,593,12,2015,2,,1.2,33,"Rottweiler:0.290992,American_black_bear:0.2381199999999999,chimpanzee:0.115541",Rottweiler,https://t.co/0OI927mmNJ
672125275208069120,2015-12-02,Twitter for iPhone,None,https://pbs.twimg.com/media/CVPeX2dWwAEwyaR.jpg,2115,986,12,2015,2,,1.1,33,"tennis_ball:0.999834,golden_retriever:8.67567e-05,racket:5.33219e-05",golden_retriever,https://t.co/LquQZiZjJP
672095186491711488,2015-12-02,Twitter for iPhone,tuco,https://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg,873,328,12,2015,2,,0.9,100,"pug:0.794087,French_bulldog:0.140796,bull_mastiff:0.0446810999999999",pug,https://t.co/ujnWy26RMe
672082170312290304,2015-12-02,Twitter for iPhone,patch,https://pbs.twimg.com/media/CVO3KodXAAAj1de.jpg,836,318,12,2015,2,,1.1,33,"hamster:0.13244,toy_poodle:0.1239619999999999,bubble:0.0562124",hamster,https://t.co/WTJtf9O8Jg
672068090318987265,2015-12-02,Twitter for iPhone,gizmo,https://pbs.twimg.com/media/CVOqW8eUkAESTHj.jpg,1132,439,12,2015,2,,0.7,66,"pug:0.8633850000000001,shopping_cart:0.125746,Border_terrier:0.00297246",pug,https://t.co/XkMtCGhr4a
671896809300709376,2015-12-02,Twitter for iPhone,lola,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,7594,3667,12,2015,2,,1.0,66,"chow:0.243529,hamster:0.22715,Pomeranian:0.0560567",chow,https://t.co/eqmkr2gmPH
671891728106971137,2015-12-02,Twitter for iPhone,mojo,https://pbs.twimg.com/media/CVMJ9guXAAAhAiK.jpg,1169,479,12,2015,2,,1.1,66,"Labrador_retriever:0.567933,golden_retriever:0.349401,seat_belt:0.0693962",Labrador_retriever,https://t.co/dzZYx2NByW
671882082306625538,2015-12-02,Twitter for iPhone,batdog,https://pbs.twimg.com/media/CVMBL_LWUAAsvrL.jpg,3096,1205,12,2015,2,,1.1,0,"ski_mask:0.968325,mask:0.0218627,abaya:0.00547945",ski_mask,https://t.co/Clg16EVy9O
671879137494245376,2015-12-02,Twitter for iPhone,brad,https://pbs.twimg.com/media/CVL-goTWoAEUfhy.jpg,1245,570,12,2015,2,,0.5,0,"bee_eater:0.302648,toucan:0.219646,chickadee:0.156687",bee_eater,https://t.co/vPXKSaNsbE
671874878652489728,2015-12-02,Twitter for iPhone,mia,https://pbs.twimg.com/media/CVL6op1WEAAUFE7.jpg,1104,478,12,2015,2,,1.0,0,"china_cabinet:0.996031,entertainment_center:0.00198589,bookcase:0.00165181",china_cabinet,https://t.co/3J7wkwW4FG
671866342182637568,2015-12-02,Twitter for iPhone,dylan,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,992,418,12,2015,2,,1.0,100,"Labrador_retriever:0.8756139999999999,Chihuahua:0.0321822,golden_retriever:0.0172324999999999",Labrador_retriever,https://t.co/FWJQ1zQLiI
671855973984772097,2015-12-02,Twitter for iPhone,none,https://pbs.twimg.com/media/CVLpciDW4AAleh-.jpg,791,371,12,2015,2,,0.8,0,"chimpanzee:0.636031,gorilla:0.0987514999999999,fountain:0.0317555",chimpanzee,https://t.co/gpWLdbposg
671789708968640512,2015-12-01,Twitter for iPhone,space,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,6299,2992,12,2015,1,,1.3,33,"dalmatian:0.1142589999999999,teddy:0.0622751999999999,steam_locomotive:0.0497001999999999",dalmatian,https://t.co/SfPQ2KeLdq
671768281401958400,2015-12-01,Twitter for iPhone,none,https://pbs.twimg.com/media/CVKZsHtWwAA6gPj.jpg,1048,434,12,2015,1,,1.0,100,"Chihuahua:0.500373,French_bulldog:0.112796,Italian_greyhound:0.0628927",Chihuahua,https://t.co/TASnD8Q08S
671763349865160704,2015-12-01,Twitter for iPhone,mark,https://pbs.twimg.com/media/CVKVM3NW4AAdi1e.jpg,1492,772,12,2015,1,,0.9,0,"prayer_rug:0.445334,doormat:0.275311,bib:0.0488131999999999",prayer_rug,https://t.co/m9NleZ1i80
671744970634719232,2015-12-01,Twitter for iPhone,none,https://pbs.twimg.com/media/CVKEfMKWoAAR-Ud.jpg,1204,661,12,2015,1,,0.6,0,"ice_bear:0.251193,ram:0.2138389999999999,Arctic_fox:0.0815514",ice_bear,https://t.co/wwwYO9C9kl
671743150407421952,2015-12-01,Twitter for iPhone,None,https://pbs.twimg.com/media/CVKC1IfWIAAsQks.jpg,674,200,12,2015,1,,1.1,66,"toy_poodle:0.419427,miniature_poodle:0.237067,swing:0.104193",toy_poodle,https://t.co/2IslQ8ZSc7
671735591348891648,2015-12-01,Twitter for iPhone,oscar,https://pbs.twimg.com/media/CVJ79MzW4AEpTom.jpg,1283,652,12,2015,1,,1.1,33,"stone_wall:0.271121,Irish_wolfhound:0.0630781999999999,poncho:0.0482259",stone_wall,https://t.co/TON0Irzgwr
671729906628341761,2015-12-01,Twitter for iPhone,none,https://pbs.twimg.com/media/CVJ2yR2UwAAdCzU.jpg,7477,3792,12,2015,1,,1.3,66,"kuvasz:0.4314689999999999,Samoyed:0.117122,white_wolf:0.0900666",kuvasz,https://t.co/DaD5SyajWt
671561002136281088,2015-12-01,Twitter for iPhone,None,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,11367,6303,12,2015,1,,1.3,100,"Gordon_setter:0.4693729999999999,black-and-tan_coonhound:0.270893,Rottweiler:0.1532329999999999",Gordon_setter,https://t.co/q6RsuOVYwU
671547767500775424,2015-12-01,Twitter for iPhone,marley,https://pbs.twimg.com/media/CVHRIiqWEAAj98K.jpg,1202,496,12,2015,1,,1.0,0,"Loafer:0.255088,platypus:0.0900191,cowboy_boot:0.066536",Loafer,https://t.co/f99MV0htAV
671544874165002241,2015-12-01,Twitter for iPhone,none,https://pbs.twimg.com/media/CVHOgDvU4AAfrXD.jpg,1725,889,12,2015,1,,0.6,0,"feather_boa:0.240858,wig:0.0859462,wool:0.0406735",feather_boa,https://t.co/QVaEMsB9tS
671542985629241344,2015-12-01,Twitter for iPhone,jd,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,965,483,12,2015,1,,1.0,100,"Shetland_sheepdog:0.980339,collie:0.006693,papillon:0.00615701",Shetland_sheepdog,https://t.co/zzueJV9jCF
671538301157904385,2015-12-01,Twitter for iPhone,baxter,https://pbs.twimg.com/media/CVHIhi2WsAEgdKk.jpg,837,334,12,2015,1,,0.8,0,"park_bench:0.194211,water_bottle:0.0718696,beacon:0.0534331",park_bench,https://t.co/fUuiyu2QTD
671536543010570240,2015-12-01,Twitter for iPhone,reginald,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,1035,343,12,2015,1,,0.9,100,"pug:0.537652,bull_mastiff:0.220617,French_bulldog:0.0682965",pug,https://t.co/1U5Ro5FA4c
671533943490011136,2015-12-01,Twitter for iPhone,none,https://pbs.twimg.com/media/CVHEju0XAAEUZRY.jpg,894,493,12,2015,1,,0.6,0,"hen:0.556524,cock:0.442033,black_swan:0.00118075",hen,https://t.co/pcx8jm1J1K
671528761649688577,2015-12-01,Twitter for iPhone,jax,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,735,214,12,2015,1,,1.0,100,"Doberman:0.782626,black-and-tan_coonhound:0.109678,Gordon_setter:0.0521101999999999",Doberman,https://t.co/HwiLcDPaCi
671520732782923777,2015-12-01,Twitter for iPhone,alejandro,https://pbs.twimg.com/media/CVG4i9UWEAAUH3U.jpg,1217,454,12,2015,1,,1.0,66,"Pomeranian:0.551031,Pekinese:0.135262,gibbon:0.0615574",Pomeranian,https://t.co/C7dPcCUNpF
671518598289059840,2015-12-01,Twitter for iPhone,scruffers,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,829,252,12,2015,1,,0.9,100,"Lakeland_terrier:0.428275,wire-haired_fox_terrier:0.111472,toy_poodle:0.105016",Lakeland_terrier,https://t.co/nLQoltwEZ7
671511350426865664,2015-12-01,Twitter for iPhone,hammond,https://pbs.twimg.com/media/CVGwAh-W4AAIHJz.jpg,1423,605,12,2015,1,,0.8,0,"hermit_crab:0.625409,tick:0.127333,snail:0.0979159",hermit_crab,https://t.co/OgDF2ES3Q9
671504605491109889,2015-12-01,Twitter for iPhone,charlie,https://pbs.twimg.com/media/CVGp4LKWoAAoD03.jpg,6225,3114,12,2015,1,,1.1,66,"toy_poodle:0.259115,bath_towel:0.177669,Maltese_dog:0.0717125",toy_poodle,https://t.co/mGW5c50mPA
671497587707535361,2015-12-01,Twitter for iPhone,pip,https://pbs.twimg.com/media/CVGjflNWoAEwgrQ.jpg,824,387,12,2015,1,,1.1,0,"swing:0.0891647,paddle:0.0807469,bathing_cap:0.065694",swing,https://t.co/EY1uZJUGYJ
671488513339211776,2015-12-01,Twitter for iPhone,julius,https://pbs.twimg.com/media/CVGbPgrWIAAQ1fB.jpg,884,412,12,2015,1,,0.8,0,"hermit_crab:0.5287609999999999,snail:0.185644,shower_curtain:0.0663605",hermit_crab,https://t.co/CwUK5AIgeD
671486386088865792,2015-12-01,Twitter for iPhone,malcolm,https://pbs.twimg.com/media/CVGZTboUsAATohd.jpg,507,172,12,2015,1,,1.0,66,"German_shepherd:0.8270350000000001,kelpie:0.0876477,red_wolf:0.0312179",German_shepherd,https://t.co/ympkwF65Dx
671485057807351808,2015-12-01,Twitter for iPhone,penelope,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,678,195,12,2015,1,,1.1,100,"Samoyed:0.627901,Great_Pyrenees:0.276421,kuvasz:0.0578735",Samoyed,https://t.co/CqcRagJlyS
671390180817915904,2015-11-30,Twitter for iPhone,none,https://pbs.twimg.com/media/CVFBzpXVEAAHIOv.jpg,1282,651,11,2015,30,,0.7,0,"zebra:0.997673,tiger:0.000837268,prairie_chicken:0.000574567",zebra,https://t.co/U1mSS3Ykez
671362598324076544,2015-11-30,Twitter for iPhone,tanner,https://pbs.twimg.com/media/CVEouDRXAAEe8mt.jpg,973,257,11,2015,30,,1.1,0,"tub:0.3936159999999999,bathtub:0.383522,swimming_trunks:0.0773008",tub,https://t.co/onC3uMpFF2
671357843010908160,2015-11-30,Twitter for iPhone,none,https://pbs.twimg.com/media/CVEkZaPXIAEw5vr.jpg,351,133,11,2015,30,,0.9,100,"Italian_greyhound:0.831757,toy_terrier:0.0433058,Chihuahua:0.036773",Italian_greyhound,https://t.co/lS1TIDagIb
671355857343524864,2015-11-30,Twitter for iPhone,lou,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,420,104,11,2015,30,,1.0,100,"miniature_poodle:0.313811,toy_poodle:0.1655849999999999,Irish_terrier:0.0560941",miniature_poodle,https://t.co/FoCULrC3rD
671347597085433856,2015-11-30,Twitter for iPhone,lola,https://pbs.twimg.com/media/CVEbFDRWsAAkN_7.jpg,834,369,11,2015,30,,0.9,0,"picket_fence:0.382918,rain_barrel:0.1088089999999999,plastic_bag:0.0388782",picket_fence,https://t.co/svlkUlg3NH
671186162933985280,2015-11-30,Twitter for iPhone,sparky,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,639,176,11,2015,30,,1.0,100,"Chihuahua:0.319106,whippet:0.1691339999999999,toy_terrier:0.125815",Chihuahua,https://t.co/96tMaWyoWt
671182547775299584,2015-11-30,Twitter for iPhone,none,https://pbs.twimg.com/media/CVCE9uYXIAEtSzR.jpg,978,283,11,2015,30,,1.2,100,"Rottweiler:0.331179,kelpie:0.218601,Appenzeller:0.18252",Rottweiler,https://t.co/F7xwE0wmnu
671166507850801152,2015-11-30,Twitter for iPhone,herm,https://pbs.twimg.com/media/CVB2TnWUYAA2pAU.jpg,778,301,11,2015,30,,1.0,0,"refrigerator:0.829772,toilet_seat:0.0300832999999999,shower_curtain:0.0154606999999999",refrigerator,https://t.co/gFl60yFJ0w
671163268581498880,2015-11-30,Twitter for iPhone,none,https://pbs.twimg.com/media/CVBzbWsWsAEyNMA.jpg,1455,965,11,2015,30,,0.8,33,"African_hunting_dog:0.733025,plow:0.119377,Scottish_deerhound:0.0269829",African_hunting_dog,https://t.co/U7DQQdZ0mX
671159727754231808,2015-11-30,Twitter for iPhone,anthony,https://pbs.twimg.com/media/CVBwNjVWwAAlUFQ.jpg,313,68,11,2015,30,,0.5,0,"pitcher:0.117446,sunglasses:0.0624865,mask:0.0595166999999999",pitcher,https://t.co/iHLo9rGay1
671154572044468225,2015-11-30,Twitter for iPhone,holly,https://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,623,186,11,2015,30,,1.1,100,"Labrador_retriever:0.495047,Chesapeake_Bay_retriever:0.350188,golden_retriever:0.1424",Labrador_retriever,https://t.co/RcksaUrGNu
671151324042559489,2015-11-30,Twitter for iPhone,none,https://pbs.twimg.com/media/CVBokRSWsAADuXx.jpg,587,126,11,2015,30,,1.2,100,"Rottweiler:0.781201,black-and-tan_coonhound:0.0612065,kelpie:0.0488556999999999",Rottweiler,https://t.co/NKHx0pcOii
671147085991960577,2015-11-30,Twitter for iPhone,None,https://pbs.twimg.com/media/CVBktzQXAAAPpUA.jpg,582,191,11,2015,30,,0.9,100,"Yorkshire_terrier:0.467202,cairn:0.440122,silky_terrier:0.0586900999999999",Yorkshire_terrier,https://t.co/34OhVhMkVr
671141549288370177,2015-11-30,Twitter for iPhone,none,https://pbs.twimg.com/media/CVBfrU9WUAApDeV.jpg,1021,569,11,2015,30,,0.9,33,"guinea_pig:0.387728,wood_rabbit:0.171681,borzoi:0.0753577",guinea_pig,https://t.co/HYR611wiA4
671138694582165504,2015-11-30,Twitter for iPhone,none,https://pbs.twimg.com/media/CVBdFahXAAAIe5Y.jpg,822,340,11,2015,30,,1.0,100,"Samoyed:0.587342,Great_Pyrenees:0.268952,Pekinese:0.0905275",Samoyed,https://t.co/ycVJyFFkES
671134062904504320,2015-11-30,Twitter for iPhone,clarence,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,653,162,11,2015,30,,0.8,100,"Shih-Tzu:0.1803799999999999,golden_retriever:0.180194,Labrador_retriever:0.173656",Shih-Tzu,https://t.co/BHxr9O7wJY
671122204919246848,2015-11-30,Twitter for iPhone,none,https://pbs.twimg.com/media/CVBOFTLWwAAzlNi.jpg,3080,2181,11,2015,30,,0.4,33,"goose:0.351957,Chihuahua:0.101228,hen:0.0658176",goose,https://t.co/WzVLdSHJU7
671115716440031232,2015-11-29,Twitter for iPhone,phred,https://pbs.twimg.com/media/CVBILUgVAAA1ZUr.jpg,1212,669,11,2015,29,,0.6,66,"malinois:0.406341,kelpie:0.143366,dingo:0.129802",malinois,https://t.co/mZD7Bo7HfV
671109016219725825,2015-11-29,Twitter for iPhone,toby,https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,1003,377,11,2015,29,,0.8,100,"basenji:0.855959,beagle:0.0367231,toy_terrier:0.0292577999999999",basenji,https://t.co/sYi2G0he4H
670995969505435648,2015-11-29,Twitter for iPhone,none,https://pbs.twimg.com/media/CU_bRIEWcAAUVC7.jpg,967,241,11,2015,29,,1.2,100,"redbone:0.8662209999999999,beagle:0.061194,Rhodesian_ridgeback:0.0242845",redbone,https://t.co/N9W5L7BLTm
670840546554966016,2015-11-29,Twitter for iPhone,colby,https://pbs.twimg.com/media/CU9N6upXAAAbtQe.jpg,523,165,11,2015,29,,1.0,66,"Shih-Tzu:0.963622,Lhasa:0.0160167,guinea_pig:0.00793192",Shih-Tzu,https://t.co/jBnz3MjTzX
670838202509447168,2015-11-29,Twitter for iPhone,none,https://pbs.twimg.com/media/CU9LyIMWIAA6OOu.jpg,980,598,11,2015,29,,0.4,0,"flamingo:0.99271,coral_fungus:0.00349081,stinkhorn:0.00185895",flamingo,https://t.co/QY5uvMmmQk
670833812859932673,2015-11-29,Twitter for iPhone,jett,https://pbs.twimg.com/media/CU9HyzSWIAAVcte.jpg,382,109,11,2015,29,,0.7,66,"Pekinese:0.609853,Persian_cat:0.265442,Japanese_spaniel:0.0274604",Pekinese,https://t.co/459qWNnV3F
670832455012716544,2015-11-29,Twitter for iPhone,amy,https://pbs.twimg.com/media/CU9GjzrUkAAWPh4.jpg,646,184,11,2015,29,,1.0,66,"malinois:0.317607,Norwegian_elkhound:0.274901,bathing_cap:0.114643",malinois,https://t.co/Hj2HtxpcSx
670826280409919488,2015-11-29,Twitter for iPhone,none,https://pbs.twimg.com/media/CU9A8ZuWsAAt_S1.jpg,4854,3496,11,2015,29,,0.2,0,"scorpion:0.927956,tarantula:0.021631,wolf_spider:0.0148375",scorpion,https://t.co/XOPXCSXiUT
670823764196741120,2015-11-29,Twitter for iPhone,remington,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,674,159,11,2015,29,,1.2,100,"Labrador_retriever:0.947453,German_short-haired_pointer:0.0170005999999999,Weimaraner:0.0154320999999999",Labrador_retriever,https://t.co/m3ufSDwHHJ
670822709593571328,2015-11-29,Twitter for iPhone,none,https://pbs.twimg.com/media/CU89schWIAIHQmA.jpg,543,83,11,2015,29,,1.0,33,"web_site:0.993887,Chihuahua:0.00125152,menu:0.000598751",web_site,https://t.co/yrqGyMZhW6
670815497391357952,2015-11-29,Twitter for iPhone,sage,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,2773,1313,11,2015,29,,1.0,100,"American_Staffordshire_terrier:0.919714,Staffordshire_bullterrier:0.0734302,bull_mastiff:0.000905679",American_Staffordshire_terrier,https://t.co/nLYruSMRe6
670811965569282048,2015-11-29,Twitter for iPhone,maggie,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,983,230,11,2015,29,,1.0,100,"basset:0.99409,Walker_hound:0.00397268,beagle:0.00140619",basset,https://t.co/eYP9i9gfYn
670807719151067136,2015-11-29,Twitter for iPhone,andy,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,1052,425,11,2015,29,,1.1,100,"Old_English_sheepdog:0.958035,Sealyham_terrier:0.0138922,Border_collie:0.00460114",Old_English_sheepdog,https://t.co/idzH8JH06g
670804601705242624,2015-11-29,Twitter for iPhone,mason,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,1736,815,11,2015,29,,1.0,100,"Pomeranian:0.86856,Pekinese:0.0901291999999999,chow:0.0217220999999999",Pomeranian,https://t.co/DM3ZP3AA7b
670803562457407488,2015-11-29,Twitter for iPhone,none,https://pbs.twimg.com/media/CU8sSAvXIAAB1Py.jpg,302,77,11,2015,29,,1.0,100,"basenji:0.344101,Ibizan_hound:0.210282,toy_terrier:0.196279",basenji,https://t.co/9ZuGAmLZDR
